Year,Month,Date,Station,Min_Temp_C,Avg_Temp_C,Max_Temp_C,Avg_Humidity_%,Avg_Pressure_hPa,Avg_Wind_Speed_kmh,Max_Wind_Speed_kmh,Total_Precipitation_mm,Common_Condition
2011,5,2011-05-17,Mace Head,3.9,8.27,13.1,84.9,1008.94,22.67,34.8,88.8,Rainy
2011,5,2011-05-18,Mace Head,3.4,8.09,14.1,85.22,1008.42,19.05,31.0,78.6,Rainy
2011,5,2011-05-19,Mace Head,5.1,8.56,13.5,85.38,1008.94,18.74,34.1,61.3,Rainy
2011,5,2011-05-20,Mace Head,2.6,8.6,13.2,85.33,1009.92,17.92,33.3,99.8,Rainy
2011,5,2011-05-21,Mace Head,2.7,8.38,13.6,83.35,1009.3,22.38,33.8,78.2,Rainy
2011,5,2011-05-22,Mace Head,3.5,8.23,13.4,85.99,1008.88,21.0,33.7,91.6,Rainy
2011,5,2011-05-23,Mace Head,2.9,8.54,14.5,85.23,1007.25,20.08,34.6,42.8,Cloudy
2011,5,2011-05-24,Mace Head,5.0,8.72,14.1,85.1,1010.68,21.96,33.5,82.6,Rainy
2011,5,2011-05-25,Mace Head,4.6,8.27,12.3,83.25,1009.02,20.0,34.5,92.2,Rainy
2011,5,2011-05-26,Mace Head,5.0,8.54,12.9,85.53,1010.36,20.16,34.9,67.8,Rainy
2011,5,2011-05-27,Mace Head,3.8,7.87,13.4,84.43,1010.06,20.88,34.7,70.0,Rainy
2011,5,2011-05-28,Mace Head,4.3,8.27,13.5,83.04,1009.44,20.28,34.8,66.5,Rainy
2011,5,2011-05-29,Mace Head,3.4,8.05,12.7,85.58,1010.65,19.39,33.6,82.4,Rainy
2011,5,2011-05-30,Mace Head,4.5,8.7,13.8,85.59,1010.81,19.63,34.1,69.9,Rainy
2011,5,2011-05-31,Mace Head,2.8,7.78,11.9,84.73,1012.5,21.6,34.9,44.8,Rainy
2011,6,2011-06-01,Mace Head,9.0,14.01,17.6,85.28,1007.41,19.66,34.9,85.2,Rainy
2011,6,2011-06-02,Mace Head,10.4,14.81,19.0,86.63,1010.7,19.49,33.2,86.7,Rainy
2011,6,2011-06-03,Mace Head,9.3,14.48,19.8,85.12,1008.67,22.07,34.5,52.1,Rainy
2011,6,2011-06-04,Mace Head,9.8,14.29,18.4,85.15,1011.42,17.73,31.9,71.2,Rainy
2011,6,2011-06-05,Mace Head,10.2,14.35,19.6,86.38,1011.74,20.15,33.5,62.6,Rainy
2011,6,2011-06-06,Mace Head,9.6,13.97,18.7,84.38,1012.89,19.75,33.3,57.8,Rainy
2011,6,2011-06-07,Mace Head,9.5,14.56,18.7,84.24,1010.38,18.51,34.8,76.8,Rainy
2011,6,2011-06-08,Mace Head,9.3,14.21,19.2,83.38,1009.65,18.8,34.5,65.0,Rainy
2011,6,2011-06-09,Mace Head,10.2,14.43,18.8,84.82,1008.52,21.73,33.8,106.7,Rainy
2011,6,2011-06-10,Mace Head,8.7,14.18,19.0,83.65,1013.8,21.07,34.8,77.7,Rainy
2011,6,2011-06-11,Mace Head,10.2,14.95,19.3,85.01,1008.56,19.25,33.9,70.9,Rainy
2011,6,2011-06-12,Mace Head,9.8,14.08,18.3,87.3,1007.97,18.35,34.9,93.9,Rainy
2011,6,2011-06-13,Mace Head,9.7,14.72,20.8,85.76,1006.75,17.12,35.0,66.1,Rainy
2011,6,2011-06-14,Mace Head,9.3,14.49,18.5,84.74,1009.75,21.47,34.6,64.0,Rainy
2011,6,2011-06-15,Mace Head,9.3,14.34,19.0,85.57,1009.78,20.41,33.4,44.1,Rainy
2011,6,2011-06-16,Mace Head,9.9,14.73,19.8,84.27,1010.37,18.63,34.8,53.3,Rainy
2011,6,2011-06-17,Mace Head,9.9,14.97,19.3,85.75,1007.6,19.91,34.2,58.4,Rainy
2011,6,2011-06-18,Mace Head,9.1,14.53,20.3,84.85,1010.32,20.55,34.3,66.3,Rainy
2011,6,2011-06-19,Mace Head,8.3,13.89,19.5,82.47,1011.15,21.86,34.3,50.0,Partly Cloudy
2011,6,2011-06-20,Mace Head,8.8,14.55,19.8,85.52,1011.59,17.09,32.6,78.7,Rainy
2011,6,2011-06-21,Mace Head,8.9,14.12,18.9,86.38,1010.77,22.85,34.3,79.0,Rainy
2011,6,2011-06-22,Mace Head,9.1,14.42,19.5,84.08,1010.64,19.47,33.9,75.9,Rainy
2011,6,2011-06-23,Mace Head,9.1,14.5,19.8,84.97,1009.5,20.32,33.6,61.2,Rainy
2011,6,2011-06-24,Mace Head,10.0,15.21,20.1,86.31,1008.6,20.28,34.8,61.8,Rainy
2011,6,2011-06-25,Mace Head,10.3,14.89,19.2,84.88,1010.78,19.63,34.1,104.3,Rainy
2011,6,2011-06-26,Mace Head,9.8,14.57,19.7,84.09,1011.96,18.85,32.2,76.3,Rainy
2011,6,2011-06-27,Mace Head,8.5,14.44,18.2,87.23,1013.38,19.05,34.2,64.3,Rainy
2011,6,2011-06-28,Mace Head,9.5,14.56,18.3,85.35,1012.49,22.35,34.7,54.0,Cloudy
2011,6,2011-06-29,Mace Head,9.9,14.62,19.5,84.36,1008.89,20.25,34.4,64.1,Rainy
2011,6,2011-06-30,Mace Head,8.9,14.48,18.2,85.02,1009.15,20.38,33.0,107.7,Rainy
2011,7,2011-07-01,Mace Head,9.4,14.56,20.4,85.07,1009.56,18.33,33.8,75.2,Rainy
2011,7,2011-07-02,Mace Head,8.8,14.2,19.4,83.16,1008.58,19.61,34.9,71.7,Rainy
2011,7,2011-07-03,Mace Head,10.8,14.48,18.5,85.33,1011.08,20.05,34.9,70.0,Rainy
2011,7,2011-07-04,Mace Head,9.2,14.66,19.4,83.91,1014.05,18.49,33.4,58.9,Rainy
2011,7,2011-07-05,Mace Head,10.1,14.47,19.8,85.27,1009.0,19.16,34.8,84.6,Rainy
2011,7,2011-07-06,Mace Head,9.0,14.1,19.2,85.47,1010.62,20.24,32.8,74.4,Rainy
2011,7,2011-07-07,Mace Head,9.2,14.64,19.7,84.44,1009.77,20.71,33.3,76.3,Rainy
2011,7,2011-07-08,Mace Head,9.0,13.97,18.3,84.08,1008.02,20.7,34.2,87.1,Rainy
2011,7,2011-07-09,Mace Head,10.0,14.33,18.9,86.34,1011.77,22.25,33.9,62.2,Rainy
2011,7,2011-07-10,Mace Head,9.5,14.69,19.5,86.94,1010.86,20.59,33.3,64.4,Rainy
2011,7,2011-07-11,Mace Head,8.8,14.41,18.5,84.61,1006.29,17.9,34.7,62.7,Rainy
2011,7,2011-07-12,Mace Head,9.3,14.33,20.5,85.2,1009.14,20.3,34.6,66.3,Rainy
2011,7,2011-07-13,Mace Head,10.6,14.52,18.1,83.37,1008.88,19.68,34.7,81.7,Rainy
2011,7,2011-07-14,Mace Head,10.3,14.98,19.1,86.36,1012.82,19.02,34.3,59.3,Rainy
2011,7,2011-07-15,Mace Head,9.4,14.73,19.7,85.13,1010.5,18.42,34.2,119.1,Rainy
2011,7,2011-07-16,Mace Head,8.5,14.95,20.0,86.03,1009.58,22.3,34.1,90.7,Rainy
2011,7,2011-07-17,Mace Head,9.6,14.24,19.2,84.52,1008.2,20.71,34.7,76.5,Rainy
2011,7,2011-07-18,Mace Head,9.9,14.74,18.9,85.1,1009.22,17.41,33.1,76.2,Rainy
2011,7,2011-07-19,Mace Head,9.1,14.83,20.0,82.68,1006.38,22.67,34.2,98.8,Rainy
2011,7,2011-07-20,Mace Head,9.4,14.2,17.8,85.33,1010.15,18.13,34.6,69.9,Rainy
2011,7,2011-07-21,Mace Head,8.9,14.73,19.6,85.72,1012.61,21.83,34.5,70.8,Rainy
2011,7,2011-07-22,Mace Head,9.0,14.26,20.0,86.52,1010.09,20.84,33.9,92.4,Rainy
2011,7,2011-07-23,Mace Head,10.4,14.87,19.8,83.81,1009.04,17.59,33.5,123.3,Rainy
2011,7,2011-07-24,Mace Head,9.4,14.11,19.1,84.11,1008.89,20.69,34.0,87.1,Rainy
2011,7,2011-07-25,Mace Head,10.4,15.07,20.6,85.02,1007.62,23.33,33.8,71.3,Rainy
2011,7,2011-07-26,Mace Head,9.3,14.55,20.0,83.93,1008.99,20.9,33.4,83.4,Rainy
2011,7,2011-07-27,Mace Head,10.9,14.98,20.8,83.5,1010.95,17.67,28.2,77.7,Rainy
2011,7,2011-07-28,Mace Head,10.7,14.5,17.5,84.46,1009.98,18.65,33.8,107.8,Rainy
2011,7,2011-07-29,Mace Head,10.6,15.04,19.3,86.11,1011.16,22.43,34.9,81.2,Rainy
2011,7,2011-07-30,Mace Head,9.5,14.35,19.2,83.8,1011.47,17.77,34.0,75.1,Rainy
2011,7,2011-07-31,Mace Head,9.4,14.6,19.3,85.5,1011.69,20.25,34.1,82.8,Rainy
2011,8,2011-08-01,Mace Head,10.3,14.32,19.2,84.12,1008.39,20.2,33.7,92.9,Rainy
2011,8,2011-08-02,Mace Head,10.4,14.62,19.7,85.1,1009.63,17.78,31.2,81.6,Rainy
2011,8,2011-08-03,Mace Head,9.3,14.49,18.5,84.61,1012.01,17.47,33.3,69.2,Rainy
2011,8,2011-08-04,Mace Head,9.9,14.65,20.0,84.1,1012.15,21.53,34.7,76.8,Rainy
2011,8,2011-08-05,Mace Head,8.6,14.62,20.1,85.61,1011.52,20.08,31.9,79.8,Rainy
2011,8,2011-08-06,Mace Head,8.9,14.37,19.9,84.99,1009.72,18.74,32.8,63.7,Rainy
2011,8,2011-08-07,Mace Head,9.2,14.35,20.5,85.93,1012.15,19.02,34.8,79.7,Rainy
2011,8,2011-08-08,Mace Head,9.7,14.43,17.9,84.94,1008.29,19.82,33.0,70.0,Rainy
2011,8,2011-08-09,Mace Head,9.8,14.48,19.7,84.63,1009.41,20.52,34.6,95.5,Rainy
2011,8,2011-08-10,Mace Head,10.8,15.38,19.3,83.7,1010.25,18.47,33.6,73.9,Rainy
2011,8,2011-08-11,Mace Head,9.3,14.95,19.6,85.17,1011.84,18.51,34.3,114.8,Rainy
2011,8,2011-08-12,Mace Head,9.6,14.3,19.9,84.73,1005.95,19.2,34.6,69.2,Rainy
2011,8,2011-08-13,Mace Head,10.3,14.84,17.8,84.78,1011.8,20.1,34.4,78.4,Rainy
2011,8,2011-08-14,Mace Head,9.7,14.49,19.4,84.94,1009.2,18.13,33.8,80.7,Rainy
2011,8,2011-08-15,Mace Head,9.8,14.45,19.0,84.6,1011.1,19.15,33.3,75.8,Rainy
2011,8,2011-08-16,Mace Head,10.2,14.27,19.7,83.34,1009.01,19.1,34.0,110.6,Rainy
2011,8,2011-08-17,Mace Head,9.1,14.12,19.2,84.38,1011.06,16.59,32.5,90.6,Rainy
2011,8,2011-08-18,Mace Head,10.1,14.09,18.7,85.16,1011.75,17.35,32.1,67.4,Rainy
2011,8,2011-08-19,Mace Head,9.9,14.3,18.3,85.79,1009.93,17.87,32.5,100.7,Rainy
2011,8,2011-08-20,Mace Head,10.0,13.75,19.6,86.91,1011.22,18.19,33.2,59.4,Rainy
2011,8,2011-08-21,Mace Head,9.0,14.65,18.7,84.94,1009.92,18.5,33.0,103.5,Rainy
2011,8,2011-08-22,Mace Head,9.2,14.34,18.9,83.6,1009.05,21.02,31.9,51.5,Rainy
2011,8,2011-08-23,Mace Head,9.3,14.81,19.3,84.49,1008.33,19.03,31.4,81.2,Rainy
2011,8,2011-08-24,Mace Head,11.0,14.58,19.7,85.98,1007.98,21.7,33.0,74.0,Rainy
2011,8,2011-08-25,Mace Head,10.4,15.22,19.8,84.88,1010.36,21.45,34.6,101.2,Rainy
2011,8,2011-08-26,Mace Head,9.2,14.59,19.5,83.98,1009.64,20.52,31.7,78.5,Rainy
2011,8,2011-08-27,Mace Head,9.8,14.33,17.9,84.58,1009.49,22.18,34.4,79.5,Rainy
2011,8,2011-08-28,Mace Head,9.8,14.33,17.9,83.43,1012.34,20.95,34.4,54.9,Rainy
2011,8,2011-08-29,Mace Head,10.7,14.61,18.7,87.1,1006.89,20.01,34.6,41.2,Clear
2011,8,2011-08-30,Mace Head,9.9,14.45,20.1,86.18,1010.36,19.54,34.3,55.3,Cloudy
2011,8,2011-08-31,Mace Head,10.4,14.39,18.7,85.38,1013.94,20.88,34.1,80.1,Rainy
2011,9,2011-09-01,Mace Head,6.0,9.82,13.9,84.93,1012.97,22.32,34.6,89.9,Rainy
2011,9,2011-09-02,Mace Head,5.1,9.87,14.6,85.94,1011.63,20.41,34.8,51.3,Partly Cloudy
2011,9,2011-09-03,Mace Head,6.1,9.85,14.9,84.3,1009.37,18.27,32.5,73.1,Rainy
2011,9,2011-09-04,Mace Head,4.5,9.42,14.0,86.79,1008.61,19.46,34.8,78.9,Rainy
2011,9,2011-09-05,Mace Head,5.1,9.84,13.5,83.82,1009.47,19.69,33.2,78.0,Rainy
2011,9,2011-09-06,Mace Head,5.0,9.56,13.8,84.24,1011.78,19.14,33.3,67.6,Rainy
2011,9,2011-09-07,Mace Head,6.3,10.46,15.8,83.38,1011.6,20.6,34.2,64.3,Rainy
2011,9,2011-09-08,Mace Head,4.3,9.84,14.1,84.93,1010.38,20.23,34.8,76.4,Rainy
2011,9,2011-09-09,Mace Head,5.8,9.8,14.1,86.22,1011.85,15.91,31.9,84.7,Rainy
2011,9,2011-09-10,Mace Head,5.1,10.22,14.9,85.39,1009.95,18.62,32.5,68.5,Rainy
2011,9,2011-09-11,Mace Head,5.9,9.81,14.3,86.92,1011.92,21.05,34.9,76.7,Rainy
2011,9,2011-09-12,Mace Head,5.3,9.32,14.6,85.54,1009.12,15.57,31.6,83.2,Rainy
2011,9,2011-09-13,Mace Head,5.8,9.95,13.8,85.12,1006.16,19.94,34.3,63.0,Rainy
2011,9,2011-09-14,Mace Head,6.0,10.12,15.2,86.48,1008.7,22.03,35.0,60.2,Rainy
2011,9,2011-09-15,Mace Head,4.4,9.95,15.5,82.8,1011.46,17.08,34.0,75.1,Rainy
2011,9,2011-09-16,Mace Head,6.0,10.13,14.1,86.02,1006.47,20.86,33.7,78.4,Rainy
2011,9,2011-09-17,Mace Head,4.6,10.28,14.9,84.62,1011.08,20.72,33.3,93.0,Rainy
2011,9,2011-09-18,Mace Head,5.1,9.67,14.8,85.75,1010.48,16.62,30.0,96.5,Rainy
2011,9,2011-09-19,Mace Head,6.1,9.82,14.9,83.01,1009.42,19.18,33.1,95.9,Rainy
2011,9,2011-09-20,Mace Head,5.7,9.59,14.7,82.84,1011.19,21.74,33.3,66.1,Rainy
2011,9,2011-09-21,Mace Head,5.5,9.74,14.0,87.1,1010.63,20.44,34.7,55.0,Partly Cloudy
2011,9,2011-09-22,Mace Head,5.2,9.54,14.4,83.7,1008.44,20.48,34.7,86.5,Rainy
2011,9,2011-09-23,Mace Head,5.2,9.43,14.3,86.34,1010.43,18.62,33.5,65.7,Rainy
2011,9,2011-09-24,Mace Head,5.3,9.88,13.9,84.45,1013.6,19.15,33.9,71.5,Rainy
2011,9,2011-09-25,Mace Head,6.1,10.12,14.5,84.6,1010.58,17.11,33.3,86.8,Rainy
2011,9,2011-09-26,Mace Head,5.3,9.83,13.2,84.46,1011.18,20.49,34.1,60.8,Rainy
2011,9,2011-09-27,Mace Head,6.7,9.98,13.9,85.33,1008.31,17.4,34.7,56.9,Rainy
2011,9,2011-09-28,Mace Head,5.9,10.08,13.7,85.4,1011.78,19.13,33.6,79.3,Rainy
2011,9,2011-09-29,Mace Head,5.5,9.72,13.3,86.18,1010.3,21.02,34.0,75.4,Rainy
2011,9,2011-09-30,Mace Head,5.3,9.45,13.4,84.94,1008.47,19.29,34.2,87.1,Rainy
2011,10,2011-10-01,Mace Head,5.8,10.04,15.1,84.12,1010.93,20.9,32.0,80.3,Rainy
2011,10,2011-10-02,Mace Head,4.8,9.89,14.4,84.95,1010.64,18.8,33.8,63.3,Rainy
2011,10,2011-10-03,Mace Head,5.6,10.04,15.5,86.0,1008.4,17.57,34.3,85.5,Rainy
2011,10,2011-10-04,Mace Head,5.6,9.78,13.9,84.56,1009.15,24.03,34.9,65.3,Rainy
2011,10,2011-10-05,Mace Head,5.2,9.88,14.1,85.05,1012.64,21.8,34.4,87.3,Rainy
2011,10,2011-10-06,Mace Head,5.0,10.05,13.8,85.99,1013.32,21.71,34.6,77.6,Rainy
2011,10,2011-10-07,Mace Head,5.0,10.45,14.4,84.98,1011.1,22.33,34.2,73.3,Rainy
2011,10,2011-10-08,Mace Head,6.5,9.81,14.7,86.9,1010.15,19.28,34.0,75.5,Rainy
2011,10,2011-10-09,Mace Head,6.4,10.15,14.8,86.58,1008.87,20.15,33.0,64.3,Rainy
2011,10,2011-10-10,Mace Head,5.1,10.25,14.5,85.52,1008.96,19.16,34.1,101.2,Rainy
2011,10,2011-10-11,Mace Head,5.2,9.95,15.0,84.32,1007.71,21.02,34.1,86.7,Rainy
2011,10,2011-10-12,Mace Head,5.9,9.62,14.4,85.71,1009.9,16.6,34.6,95.0,Rainy
2011,10,2011-10-13,Mace Head,5.0,10.19,13.6,84.09,1011.22,18.25,34.6,96.2,Rainy
2011,10,2011-10-14,Mace Head,5.9,10.0,15.5,86.84,1008.5,22.69,34.9,65.4,Rainy
2011,10,2011-10-15,Mace Head,6.5,10.26,14.9,84.65,1009.05,16.93,33.0,78.3,Rainy
2011,10,2011-10-16,Mace Head,5.6,9.9,14.2,85.81,1010.86,17.49,32.4,65.6,Rainy
2011,10,2011-10-17,Mace Head,6.1,10.12,15.0,85.1,1012.18,20.82,33.9,96.0,Rainy
2011,10,2011-10-18,Mace Head,5.2,10.25,15.4,85.64,1006.6,21.27,33.6,61.0,Rainy
2011,10,2011-10-19,Mace Head,6.0,10.49,14.2,82.86,1008.67,17.8,34.4,73.2,Rainy
2011,10,2011-10-20,Mace Head,5.2,9.76,13.5,86.08,1008.31,17.43,34.3,80.0,Rainy
2011,10,2011-10-21,Mace Head,6.1,9.92,14.4,84.94,1011.71,19.57,35.0,64.3,Rainy
2011,10,2011-10-22,Mace Head,4.9,9.96,14.2,85.03,1008.87,20.53,34.7,62.9,Rainy
2011,10,2011-10-23,Mace Head,5.2,9.72,14.8,83.53,1010.78,18.35,34.1,63.4,Rainy
2011,10,2011-10-24,Mace Head,5.6,10.02,13.9,85.42,1009.95,20.31,34.8,73.0,Rainy
2011,10,2011-10-25,Mace Head,5.5,10.48,14.9,83.19,1007.78,19.47,34.6,92.1,Rainy
2011,10,2011-10-26,Mace Head,5.2,10.45,14.8,86.22,1008.5,19.53,32.5,80.7,Rainy
2011,10,2011-10-27,Mace Head,6.3,10.41,15.5,85.83,1012.5,21.81,33.2,70.5,Rainy
2011,10,2011-10-28,Mace Head,5.2,9.66,14.0,85.78,1011.28,21.01,34.2,82.7,Rainy
2011,10,2011-10-29,Mace Head,4.8,9.62,14.7,85.88,1008.67,20.3,34.9,97.0,Rainy
2011,10,2011-10-30,Mace Head,6.9,10.68,14.5,84.07,1009.76,22.22,33.5,65.3,Rainy
2011,10,2011-10-31,Mace Head,5.5,9.63,14.4,83.98,1013.58,21.95,34.2,72.3,Rainy
2011,11,2011-11-01,Mace Head,5.5,9.59,12.7,84.29,1006.45,17.4,34.0,103.9,Rainy
2011,11,2011-11-02,Mace Head,6.5,10.15,14.4,85.11,1011.35,21.07,33.4,71.8,Rainy
2011,11,2011-11-03,Mace Head,5.2,9.9,15.6,86.48,1010.57,20.89,34.9,79.0,Rainy
2011,11,2011-11-04,Mace Head,5.4,9.67,13.7,85.62,1009.62,19.15,34.9,88.4,Rainy
2011,11,2011-11-05,Mace Head,5.1,10.27,14.2,85.17,1009.25,21.36,34.4,100.8,Rainy
2011,11,2011-11-06,Mace Head,6.3,9.98,14.1,84.18,1009.92,21.48,34.7,111.1,Rainy
2011,11,2011-11-07,Mace Head,5.5,9.88,13.8,85.4,1010.17,19.98,34.5,68.7,Rainy
2011,11,2011-11-08,Mace Head,6.3,10.35,14.3,82.2,1009.73,22.26,34.1,77.6,Rainy
2011,11,2011-11-09,Mace Head,4.5,10.06,13.8,84.72,1007.59,21.28,34.5,108.0,Rainy
2011,11,2011-11-10,Mace Head,5.3,9.82,14.1,83.62,1010.92,21.95,33.6,101.8,Rainy
2011,11,2011-11-11,Mace Head,4.9,9.91,14.7,85.5,1011.14,16.52,33.2,56.6,Cloudy
2011,11,2011-11-12,Mace Head,4.8,10.4,15.5,85.05,1008.98,18.8,34.6,104.7,Rainy
2011,11,2011-11-13,Mace Head,6.2,10.09,14.6,84.66,1011.55,20.72,34.1,83.1,Rainy
2011,11,2011-11-14,Mace Head,4.6,9.58,14.7,85.39,1007.9,18.37,33.9,75.6,Cloudy
2011,11,2011-11-15,Mace Head,4.7,9.82,14.6,85.26,1011.63,22.19,34.7,98.6,Rainy
2011,11,2011-11-16,Mace Head,5.8,9.8,13.9,87.28,1010.41,21.0,34.5,82.5,Rainy
2011,11,2011-11-17,Mace Head,5.5,10.12,14.3,85.65,1006.16,21.21,34.7,84.6,Rainy
2011,11,2011-11-18,Mace Head,6.9,10.23,14.5,85.76,1011.22,23.18,34.8,90.6,Rainy
2011,11,2011-11-19,Mace Head,5.3,10.04,14.1,86.33,1012.81,20.94,34.5,96.5,Rainy
2011,11,2011-11-20,Mace Head,5.5,9.84,13.6,85.46,1011.42,19.54,35.0,81.1,Rainy
2011,11,2011-11-21,Mace Head,5.5,10.03,13.7,86.29,1010.71,16.4,35.0,102.3,Rainy
2011,11,2011-11-22,Mace Head,5.8,10.63,14.6,84.4,1009.33,23.01,33.4,101.1,Rainy
2011,11,2011-11-23,Mace Head,6.7,10.02,14.3,83.38,1005.7,21.03,33.8,102.5,Rainy
2011,11,2011-11-24,Mace Head,7.0,10.15,15.4,82.33,1008.28,20.95,34.9,78.5,Rainy
2011,11,2011-11-25,Mace Head,6.5,10.08,13.7,84.77,1013.47,18.78,32.2,84.7,Rainy
2011,11,2011-11-26,Mace Head,6.7,9.75,14.2,86.08,1010.73,19.91,34.6,73.4,Rainy
2011,11,2011-11-27,Mace Head,5.0,10.03,14.6,86.86,1011.15,16.4,30.7,133.2,Rainy
2011,11,2011-11-28,Mace Head,5.0,9.7,15.0,87.18,1010.56,19.3,34.7,113.7,Rainy
2011,11,2011-11-29,Mace Head,5.2,10.02,13.6,87.31,1013.27,19.25,31.5,90.4,Rainy
2011,11,2011-11-30,Mace Head,5.7,9.83,15.2,87.38,1010.65,20.32,30.8,90.4,Rainy
2011,12,2011-12-01,Mace Head,0.1,4.77,9.4,86.84,1010.05,21.38,34.8,119.2,Rainy
2011,12,2011-12-02,Mace Head,0.9,4.85,9.2,86.0,1010.4,20.79,34.5,82.7,Rainy
2011,12,2011-12-03,Mace Head,1.1,4.92,8.2,83.9,1008.98,17.85,31.5,94.3,Rainy
2011,12,2011-12-04,Mace Head,-0.0,4.69,8.1,84.45,1007.61,19.02,34.1,75.9,Rainy
2011,12,2011-12-05,Mace Head,0.8,5.1,8.9,84.01,1012.43,21.78,33.9,96.5,Rainy
2011,12,2011-12-06,Mace Head,-0.6,4.88,9.7,84.63,1010.6,19.02,32.9,96.5,Rainy
2011,12,2011-12-07,Mace Head,-0.4,4.95,10.2,86.29,1010.15,18.84,34.7,85.8,Rainy
2011,12,2011-12-08,Mace Head,0.5,5.19,9.2,84.19,1008.36,20.34,34.3,104.1,Rainy
2011,12,2011-12-09,Mace Head,1.5,5.04,8.6,83.28,1009.42,20.99,33.0,84.9,Partly Cloudy
2011,12,2011-12-10,Mace Head,0.4,5.05,9.1,85.94,1011.63,21.38,34.5,75.0,Rainy
2011,12,2011-12-11,Mace Head,1.3,5.18,9.1,85.7,1006.15,19.33,32.8,86.2,Rainy
2011,12,2011-12-12,Mace Head,1.0,4.83,9.8,84.82,1008.77,21.84,34.6,80.2,Rainy
2011,12,2011-12-13,Mace Head,0.3,5.21,9.1,83.85,1012.33,19.33,35.0,93.5,Rainy
2011,12,2011-12-14,Mace Head,0.9,5.03,9.4,87.6,1008.99,17.6,32.0,95.5,Rainy
2011,12,2011-12-15,Mace Head,-0.0,4.98,10.7,84.6,1009.54,22.67,33.5,99.4,Rainy
2011,12,2011-12-16,Mace Head,0.4,4.99,9.7,83.21,1008.06,19.4,34.6,82.5,Rainy
2011,12,2011-12-17,Mace Head,0.2,5.41,9.7,84.9,1008.88,19.08,30.9,85.4,Rainy
2011,12,2011-12-18,Mace Head,0.5,5.0,10.3,84.36,1010.75,20.61,33.8,101.9,Rainy
2011,12,2011-12-19,Mace Head,1.9,5.33,10.3,83.7,1010.31,18.82,33.0,105.6,Rainy
2011,12,2011-12-20,Mace Head,-0.1,4.95,9.6,83.74,1011.38,22.9,35.0,93.4,Rainy
2011,12,2011-12-21,Mace Head,0.2,4.94,9.3,85.49,1009.62,23.06,34.2,101.8,Rainy
2011,12,2011-12-22,Mace Head,0.5,4.66,8.5,84.45,1009.82,21.88,33.6,112.7,Rainy
2011,12,2011-12-23,Mace Head,0.3,5.02,9.2,84.03,1011.73,21.11,34.8,106.0,Rainy
2011,12,2011-12-24,Mace Head,1.6,5.2,9.1,85.04,1013.64,18.9,33.9,77.6,Cloudy
2011,12,2011-12-25,Mace Head,0.4,5.15,10.2,83.71,1010.93,22.08,34.0,105.9,Rainy
2011,12,2011-12-26,Mace Head,1.4,4.98,9.9,84.65,1009.31,16.47,34.2,85.9,Rainy
2011,12,2011-12-27,Mace Head,0.4,4.83,8.9,83.45,1010.98,22.01,34.9,72.3,Rainy
2011,12,2011-12-28,Mace Head,0.8,4.96,8.8,86.11,1007.7,22.74,34.9,75.9,Rainy
2011,12,2011-12-29,Mace Head,0.0,4.84,9.4,85.83,1007.7,19.25,34.8,92.1,Rainy
2011,12,2011-12-30,Mace Head,1.2,5.36,9.5,85.68,1008.96,15.81,32.8,85.3,Rainy
2011,12,2011-12-31,Mace Head,0.1,5.4,8.9,85.69,1013.13,20.13,34.2,83.7,Rainy
2012,1,2012-01-01,Mace Head,0.2,4.74,10.4,84.58,1010.34,24.68,34.4,96.0,Rainy
2012,1,2012-01-02,Mace Head,1.5,5.2,10.2,84.95,1005.79,19.19,31.9,101.1,Rainy
2012,1,2012-01-03,Mace Head,0.6,5.11,9.5,86.26,1011.28,15.51,34.9,72.9,Rainy
2012,1,2012-01-04,Mace Head,0.2,4.66,9.2,86.29,1011.15,21.33,34.2,113.7,Rainy
2012,1,2012-01-05,Mace Head,0.4,4.98,9.5,86.71,1010.75,19.24,32.9,106.5,Rainy
2012,1,2012-01-06,Mace Head,1.3,5.25,9.1,86.24,1010.98,20.72,32.1,71.5,Rainy
2012,1,2012-01-07,Mace Head,0.6,4.75,9.1,85.86,1010.71,21.72,34.5,104.7,Rainy
2012,1,2012-01-08,Mace Head,0.5,4.51,8.9,82.72,1011.96,18.14,34.1,92.3,Rainy
2012,1,2012-01-09,Mace Head,0.3,4.67,8.5,84.15,1011.7,21.52,33.2,105.5,Rainy
2012,1,2012-01-10,Mace Head,2.0,5.19,8.9,87.32,1006.34,20.0,34.0,130.8,Rainy
2012,1,2012-01-11,Mace Head,0.4,4.54,8.9,84.44,1011.14,19.34,34.6,71.3,Rainy
2012,1,2012-01-12,Mace Head,-0.1,4.93,8.5,82.66,1006.9,15.99,31.5,129.4,Rainy
2012,1,2012-01-13,Mace Head,0.5,5.05,9.6,86.77,1010.8,19.55,33.8,121.2,Rainy
2012,1,2012-01-14,Mace Head,-0.3,4.98,10.0,85.95,1010.22,23.56,35.0,65.2,Cloudy
2012,1,2012-01-15,Mace Head,1.2,5.47,10.2,83.94,1011.1,18.66,34.2,119.8,Rainy
2012,1,2012-01-16,Mace Head,-0.6,4.84,9.7,85.37,1006.65,19.66,33.9,105.2,Rainy
2012,1,2012-01-17,Mace Head,0.2,5.28,10.1,85.9,1011.71,21.4,34.3,92.6,Rainy
2012,1,2012-01-18,Mace Head,0.1,4.64,8.6,84.56,1012.03,19.68,34.5,94.2,Rainy
